Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,ProducaoOleoMetrosCubicos,Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
2024,09/2024,Rio de Janeiro,Santos,AnC_NORTE_ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"568,002",0,"184,591",0,"0,64",,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,ATAPU_ECO,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"29668,173",0,"9641,653",0,"33,403",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"287,131",0,"62,311",0,"60,908",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,TUPI,7-LL-97-RJS,MAR,Petrobras 66,"17487,494",0,"4006,157",0,"690,191",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"47990,967",0,"10414,597",0,"10180,111",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,OESTE DE ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"17938,071",0,"5470,631",0,"11,136",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"34120,461",0,"10405,827",0,"21,181",,,,,,,,
2024,10/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"74,764",0,"26,123",0,"79,567",,,,,,,,
2024,10/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"186,756",0,"56,066",0,"38,985",,,,,,,,
2024,10/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-20D-SPS,MAR,FPSO CIDADE DE ILHABELA,"201,242",0,"47,073",0,"110,698",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-68-RJS,MAR,Petrobras 67,"572,953",0,"116,484",0,"0,498",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_NORTE_ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"23,626",0,"7,461",0,"0,011",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_NORTE_ATAPU,9-ATP-1-RJS,MAR,PETROBRAS 70,"2165,458",0,"469,279",0,"1,461",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,ATAPU_ECO,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"1234,077",0,"389,685",0,"0,59",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,ATAPU_ECO,9-ATP-1-RJS,MAR,PETROBRAS 70,"113107,534",0,"24511,673",0,"76,355",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SÉPIA_ECO,7-SEP-6-RJS,MAR,FPSO Carioca,"92993,009",0,"17075,517",0,"58,057",,,,,,,,
2024,10/2024,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-159HP-RJS,MAR,Petrobras 56,"3759,39",0,"514,002",0,"15173,342",,,,,,,,
2024,12/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"55,777",0,"20,487",0,"71,865",,,,,,,,
2024,12/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"88,28",0,"26,978",0,"19,768",,,,,,,,
2024,12/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-6-SPS,MAR,FPSO CIDADE DE ILHABELA,"72,721",0,"14,565",0,"151,071",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-73D-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"9759,757",0,"4428,48",0,"50457,699",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,4-BRSA-711-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"48741,619",0,"20275,94",0,"38197,008",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-68-RJS,MAR,Petrobras 67,"95763,16",0,"19469,087",0,"83,257",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,9-LL-19-RJS,MAR,Petrobras 67,"76680,752",0,"25685,476",0,"3160,152",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"61921,589",0,"14340,244",0,"11789,309",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-113D-RJS,MAR,Petrobras 67,"97124,921",0,"19139,748",0,"47,069",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-36A-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"93441,584",0,"50928,566",0,"149,959",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,3-BRSA-839A-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"34810,137",0,"10168,712",0,"3518,312",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,TUPI,7-LL-110D-RJS,MAR,Petrobras 67,"96053,183",0,"27440,055",0,"6199,683",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SÉPIA,7-SEP-6-RJS,MAR,FPSO Carioca,"42366,253",0,"7779,356",0,"26,45",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,OESTE DE ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"423,587",0,"133,756",0,"0,203",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,OESTE DE ATAPU,9-ATP-1-RJS,MAR,PETROBRAS 70,"38823,231",0,"8413,431",0,"26,208",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"805,715",0,"254,421",0,"0,386",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,ATAPU,9-ATP-1-RJS,MAR,PETROBRAS 70,"73846,653",0,"16003,4",0,"49,85",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SÉPIA LESTE,7-SEP-6-RJS,MAR,FPSO Carioca,"18582,284",0,"3412,107",0,"11,601",,,,,,,,
2024,12/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"460,858",0,"169,278",0,"593,767",,,,,,,,
2024,12/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-6-SPS,MAR,FPSO CIDADE DE ILHABELA,"600,847",0,"120,347",0,"1248,193",,,,,,,,
2024,12/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"729,408",0,"222,906",0,"163,326",,,,,,,,
2024,12/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"268,075",0,"98,467",0,"345,385",,,,,,,,
2024,12/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-6-SPS,MAR,FPSO CIDADE DE ILHABELA,"349,503",0,"70,003",0,"726,055",,,,,,,,
2024,12/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"424,285",0,"129,66",0,"95,004",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-113D-RJS,MAR,Petrobras 67,"581,1",0,"114,513",0,"0,282",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"370,478",0,"85,798",0,"70,536",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-110D-RJS,MAR,Petrobras 67,"574,688",0,"164,174",0,"37,093",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,AnC_TUPI,9-LL-19-RJS,MAR,Petrobras 67,"458,782",0,"153,677",0,"18,907",,,,,,,,
2024,10/2024,São Paulo,Santos,SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"68382,878",0,"20529,063",0,"14274,54",,,,,,,,
2024,12/2024,São Paulo,Santos,SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"32324,84",0,"9878,403",0,"7238,065",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-113D-RJS,MAR,Petrobras 67,"7756,79",0,"1528,578",0,"3,759",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-110D-RJS,MAR,Petrobras 67,"7671,196",0,"2191,474",0,"495,132",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-19-RJS,MAR,Petrobras 67,"6124,036",0,"2051,346",0,"252,383",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"3832,753",0,"831,752",0,"813,025",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-97-RJS,MAR,Petrobras 66,"1396,622",0,"319,948",0,"55,121",,,,,,,,
2024,10/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"1543,053",0,"463,237",0,"322,103",,,,,,,,
2024,10/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"617,727",0,"215,845",0,"657,412",,,,,,,,
2024,10/2024,São Paulo,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-20D-SPS,MAR,FPSO CIDADE DE ILHABELA,"1662,741",0,"388,941",0,"914,628",,,,,,,,
2024,10/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-16D-SPS,MAR,FPSO CIDADE DE ILHABELA,"359,322",0,"125,554",0,"382,405",,,,,,,,
2024,10/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-20D-SPS,MAR,FPSO CIDADE DE ILHABELA,"967,19",0,"226,241",0,"532,025",,,,,,,,
2024,10/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"897,571",0,"269,457",0,"187,363",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,AnC_NORTE_ATAPU,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"1000,538",0,"305,138",0,"0,621",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,ATAPU_ECO,1-BRSA-1146-RJS,MAR,PETROBRAS 70,"52260,746",0,"15938,127",0,"32,443",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"4945,309",0,"1145,27",0,"941,542",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-68-RJS,MAR,Petrobras 67,"7648,034",0,"1554,88",0,"6,649",,,,,,,,
2024,12/2024,Rio de Janeiro,Santos,SUL DE BERBIGÃO,4-BRSA-1226-RJS,MAR,Petrobras 68,"77351,208",0,"47508,55",0,"55,098",,,,,,,,
2024,10/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-97-RJS,MAR,Petrobras 66,"104,628",0,"23,969",0,"4,129",,,,,,,,
2024,10/2024,Rio de Janeiro,Campos,BARRACUDA,7-CRT-53D-RJS,MAR,Petrobras 48,"9459,738",0,"941,193",0,"33,225",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-64HP-RJS,MAR,PEREGRINO B,"3909,008",0,"45,81",0,"34757,567",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-66HP-RJS,MAR,PEREGRINO B,0,0,0,0,0,,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-70H-RJS,MAR,PEREGRINO A,"30592,343",0,"163,424",0,"16919,599",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-73HP-RJS,MAR,PEREGRINO A,"15071,066",0,"173,053",0,"8271,941",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-74H-RJS,MAR,PEREGRINO A,0,0,0,0,0,,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-81H-RJS,MAR,PEREGRINO A,"14069,822",0,"81,521",0,"5007,495",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-72HP-RJS,MAR,PEREGRINO A,0,0,0,0,0,,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-42H-RJS,MAR,PEREGRINO B,"6000,031",0,"64,217",0,"48331,126",,,,,,,,
2024,01/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-49H-RJS,MAR,PEREGRINO A,"3263,044",0,"35,986",0,"22098,27",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,AnC_NORTE_ATAPU,9-ATP-1-RJS,MAR,PETROBRAS 70,"2052,623",0,"436,706",0,"1,721",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SÉPIA LESTE,3-BRSA-1201-RJS,MAR,FPSO Carioca,"24844,369",0,"6795,636",0,"5,195",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SÉPIA LESTE,1-BRSA-976-RJS,MAR,FPSO Carioca,"19917,841",0,"5560,048",0,"5,332",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-100-RJS,MAR,Petrobras 66,"72171,381",0,"22833,617",0,"123,116",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-97-RJS,MAR,Petrobras 66,"20482,36",0,"4180,079",0,"103,051",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-83D-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"99109,78",0,"30603,649",0,"33065,169",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-28D-RJS,MAR,FPSO CIDADE DE PARATY,"72475,292",0,"15852,728",0,"9468,838",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,3-BRSA-830-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"93949,216",0,"37779,989",0,"28,218",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,9-LL-12D-RJS,MAR,FPSO CIDADE DE MARICÁ,"112288,083",0,"29876,234",0,"3522,697",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,9-LL-20D-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"110870,349",0,"41218,916",0,"99,203",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,9-LL-19-RJS,MAR,Petrobras 67,"58373,629",0,"19468,968",0,"2058,277",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-79D-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"16616,617",0,"3561,004",0,"16285,117",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-15D-RJS,MAR,FPSO CIDADE DE PARATY,"92142,112",0,"21974,972",0,"27167,544",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-61-RJS,MAR,FPSO CIDADE DE MARICÁ,"103041,204",0,"23159,284",0,"1860,186",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,7-LL-110D-RJS,MAR,Petrobras 67,"43181,173",0,"15493,1",0,"1731,337",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,TUPI,9-BRSA-716-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"47541,904",0,"22940,091",0,"5651,868",,,,,,,,
2024,04/2024,Rio de Janeiro,Campos,PEREGRINO,7-PRG-49H-RJS,MAR,PEREGRINO A,"5133,781",0,"57,037",0,"24499,626",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-79D-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"1327,07",0,"284,396",0,"1300,595",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-12D-RJS,MAR,FPSO CIDADE DE MARICÁ,"8967,781",0,"2386,037",0,"281,337",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SUL DE TUPI,9-BRSA-716-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"3796,889",0,"1832,089",0,"451,381",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-120D-RJS,MAR,FPSO CIDADE DE PARATY,"138,872",0,"34,101",0,"0,726",,,,,,,,
